"Source","RelPath","DB","Name","Ext","SizeBytes","Category","Status","Note","Coverage"
"INSTALL","Datai\VKR\izcmax_2003.mnu","VKR","izcmax_2003.mnu","mnu","1217","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\izcmin_2003.mnu","VKR","izcmin_2003.mnu","mnu","1216","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Jwh_vl.pft","VKR","Jwh_vl.pft","pft","1990","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kafch.mnu","VKR","kafch.mnu","mnu","855","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KF.GBL","VKR","KF.GBL","gbl","484","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_Cat.wss","VKR","KG_Cat.wss","wss","1315","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_CAT1.wss","VKR","KG_CAT1.wss","wss","1459","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_CAT2.wss","VKR","KG_CAT2.wss","wss","1067","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_CAT2F.wss","VKR","KG_CAT2F.wss","wss","1042","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_CAT2N.wss","VKR","KG_CAT2N.wss","wss","706","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_CAT3.wss","VKR","KG_CAT3.wss","wss","508","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_kit.wss","VKR","KG_kit.wss","wss","1202","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_SPR.wss","VKR","KG_SPR.wss","wss","993","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_SPR1.wss","VKR","KG_SPR1.wss","wss","207","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KG_SPR2.wss","VKR","KG_SPR2.wss","wss","881","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kit.srw","VKR","kit.srw","srw","79","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KIT.WSS","VKR","KIT.WSS","wss","1343","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitex.pft","VKR","kitex.pft","pft","668","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KitexM.pft","VKR","KitexM.pft","pft","570","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitexo.pft","VKR","Kitexo.pft","pft","1690","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitexoM.pft","VKR","kitexoM.pft","pft","1548","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitexz.pft","VKR","kitexz.pft","pft","660","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KitexzM.pft","VKR","KitexzM.pft","pft","562","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3G2.HDR","VKR","KITF3G2.HDR","hdr","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3G2.MNU","VKR","KITF3G2.MNU","mnu","72","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3G2.PFT","VKR","KITF3G2.PFT","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3G2.SRW","VKR","KITF3G2.SRW","srw","77","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitf3g2.tbg","VKR","Kitf3g2.tbg","tbg","53927","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitf3g2_el.hdr","VKR","kitf3g2_el.hdr","hdr","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitf3g2_el.pft","VKR","kitf3g2_el.pft","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitf3g2_el.srw","VKR","kitf3g2_el.srw","srw","77","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitf3g2_el.tbu","VKR","Kitf3g2_el.tbu","tbu","42025","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitf3g2Check.hdr","VKR","Kitf3g2Check.hdr","hdr","38","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitf3g2Check.pft","VKR","Kitf3g2Check.pft","pft","10077","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitf3g2Check.tbu","VKR","Kitf3g2Check.tbu","tbu","7420","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitf3g2Check.wss","VKR","Kitf3g2Check.wss","wss","388","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitf3g2CheckH.PFT","VKR","Kitf3g2CheckH.PFT","pft","599","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3G2H.PFT","VKR","KITF3G2H.PFT","pft","3124","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3GD.HDR","VKR","KITF3GD.HDR","hdr","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3GD.PFT","VKR","KITF3GD.PFT","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3GD.SRW","VKR","KITF3GD.SRW","srw","77","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitf3gd.tbg","VKR","Kitf3gd.tbg","tbg","50746","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitf3gdh.pft","VKR","kitf3gdh.pft","pft","412","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3GO.HDR","VKR","KITF3GO.HDR","hdr","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3GO.PFT","VKR","KITF3GO.PFT","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITF3GO.SRW","VKR","KITF3GO.SRW","srw","77","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitf3go.tbg","VKR","Kitf3go.tbg","tbg","55163","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitf3goh.pft","VKR","kitf3goh.pft","pft","406","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitf4vl.pft","VKR","kitf4vl.pft","pft","71","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitgrif.mnu","VKR","kitgrif.mnu","mnu","81","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KITSR.PFT","VKR","KITSR.PFT","pft","6067","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitsro.pft","VKR","kitsro.pft","pft","8318","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kitsro_el.pft","VKR","kitsro_el.pft","pft","8791","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kitsrz.pft","VKR","Kitsrz.pft","pft","9947","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_103.pft","VKR","kko_103.pft","pft","2063","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_ex.pft","VKR","kko_ex.pft","pft","2914","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_ex_all.pft","VKR","kko_ex_all.pft","pft","1424","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_ex_f.pft","VKR","kko_ex_f.pft","pft","2430","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_ex_op.pft","VKR","kko_ex_op.pft","pft","2606","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_exR.pft","VKR","kko_exR.pft","pft","2077","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_kk_all.pft","VKR","kko_kk_all.pft","pft","1563","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_kk_f.pft","VKR","kko_kk_f.pft","pft","2793","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_kko.pft","VKR","kko_kko.pft","pft","9382","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko1fak.pft","VKR","KKO_kko1fak.pft","pft","221","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko2fak.pft","VKR","KKO_kko2fak.pft","pft","770","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko2Mfak.pft","VKR","KKO_kko2Mfak.pft","pft","1230","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko3spec.pft","VKR","KKO_kko3spec.pft","pft","221","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko4Mspec.pft","VKR","KKO_kko4Mspec.pft","pft","1230","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko4spec.pft","VKR","KKO_kko4spec.pft","pft","770","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko5disc.pft","VKR","KKO_kko5disc.pft","pft","223","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko5discS.pft","VKR","KKO_kko5discS.pft","pft","1861","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko6disc.pft","VKR","KKO_kko6disc.pft","pft","770","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko6discS.pft","VKR","KKO_kko6discS.pft","pft","691","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKO_kko6Mdisc.pft","VKR","KKO_kko6Mdisc.pft","pft","1230","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_kko6MdiscS.pft","VKR","kko_kko6MdiscS.pft","pft","1590","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_kkv.pft","VKR","kko_kkv.pft","pft","9556","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_n.pft","VKR","kko_n.pft","pft","1577","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_n_all.pft","VKR","kko_n_all.pft","pft","745","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kko_n_f.pft","VKR","kko_n_f.pft","pft","857","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKODisc.hdr","VKR","KKODisc.hdr","hdr","25","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKODisc.smf","VKR","KKODisc.smf","smf","1977","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKODisc.tbg","VKR","KKODisc.tbg","tbg","3653","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKODisc.tbu","VKR","KKODisc.tbu","tbu","2480","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KKODisch.pft","VKR","KKODisch.pft","pft","709","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kl610.pft","VKR","kl610.pft","pft","174","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KO.tre","VKR","KO.tre","tre","9623","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Ko_Cat_Filtr.pft","VKR","Ko_Cat_Filtr.pft","pft","2330","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\ko691z.gbl","VKR","ko691z.gbl","gbl","2797","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KO693.gbl","VKR","KO693.gbl","gbl","72","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KODISC.HDR","VKR","KODISC.HDR","hdr","27","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KODISC.pft","VKR","KODISC.pft","pft","6355","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KODISC.srw","VKR","KODISC.srw","srw","343","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KODISC.tbg","VKR","KODISC.tbg","tbg","1375","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KODISC.tbu","VKR","KODISC.tbu","tbu","1072","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\koDISC.wss","VKR","koDISC.wss","wss","80","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoDiscEkz.pft","VKR","KoDiscEkz.pft","pft","128","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\koDISCH.pft","VKR","koDISCH.pft","pft","356","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoElectro.pft","VKR","KoElectro.pft","pft","201","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoElectroFiltr.pft","VKR","KoElectroFiltr.pft","pft","1297","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOfor693.wss","VKR","KOfor693.wss","wss","437","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCheck.hdr","VKR","KoItogCheck.hdr","hdr","36","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCheck.pft","VKR","KoItogCheck.pft","pft","34791","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCheck.srw","VKR","KoItogCheck.srw","srw","86","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCheck.tbg","VKR","KoItogCheck.tbg","tbg","6266","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCheck.tbu","VKR","KoItogCheck.tbu","tbu","25658","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCheck.wss","VKR","KoItogCheck.wss","wss","1307","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCheckH.pft","VKR","KoItogCheckH.pft","pft","2732","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOItogCycle.hdr","VKR","KOItogCycle.hdr","hdr","19","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCycle.smf","VKR","KoItogCycle.smf","smf","30010","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCycle.wss","VKR","KoItogCycle.wss","wss","1324","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogCycleH.pft","VKR","KoItogCycleH.pft","pft","3223","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoItogKKO.pft","VKR","KoItogKKO.pft","pft","10032","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoKMIekz.pft","VKR","KoKMIekz.pft","pft","452","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListBook.hdr","VKR","KoListBook.hdr","hdr","19","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOListBook.pft","VKR","KOListBook.pft","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOListBook.SRW","VKR","KOListBook.SRW","srw","142","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOListBook.tbu","VKR","KOListBook.tbu","tbu","3847","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListBookCur.hdr","VKR","KoListBookCur.hdr","hdr","19","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListBookCur.pft","VKR","KoListBookCur.pft","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListBookCur.SRW","VKR","KoListBookCur.SRW","srw","145","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListBookCur.tbu","VKR","KoListBookCur.tbu","tbu","2921","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListBookH.pft","VKR","KoListBookH.pft","pft","3016","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListBookPrognoz.pft","VKR","KoListBookPrognoz.pft","pft","2338","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListEkz.hdr","VKR","KoListEkz.hdr","hdr","18","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOListEkz.pft","VKR","KOListEkz.pft","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOListEkz.srw","VKR","KOListEkz.srw","srw","148","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOListEkz.tbu","VKR","KOListEkz.tbu","tbu","2068","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListEkz.wss","VKR","KoListEkz.wss","wss","1272","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListEkzH.pft","VKR","KoListEkzH.pft","pft","2622","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListEkzHead.pft","VKR","KoListEkzHead.pft","pft","5815","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListEkzSort.pft","VKR","KoListEkzSort.pft","pft","6403","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectro.hdr","VKR","KoListElectro.hdr","hdr","40","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectro.pft","VKR","KoListElectro.pft","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectro.SRW","VKR","KoListElectro.SRW","srw","156","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectro.tbg","VKR","KoListElectro.tbg","tbg","1066","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectro.tbu","VKR","KoListElectro.tbu","tbu","1154","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectro.wss","VKR","KoListElectro.wss","wss","1042","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectroH.pft","VKR","KoListElectroH.pft","pft","1172","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectroHead.pft","VKR","KoListElectroHead.pft","pft","2168","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectroRef.pft","VKR","KoListElectroRef.pft","pft","120","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListElectroSort.pft","VKR","KoListElectroSort.pft","pft","2352","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListHead.pft","VKR","KoListHead.pft","pft","16687","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListSort.pft","VKR","KoListSort.pft","pft","5929","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoListSortCur.pft","VKR","KoListSortCur.pft","pft","3388","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoNewBK.hdr","VKR","KoNewBK.hdr","hdr","28","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoNewBK.pft","VKR","KoNewBK.pft","pft","6","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoNewBK.srw","VKR","KoNewBK.srw","srw","122","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoNewBK.tbg","VKR","KoNewBK.tbg","tbg","1737","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoNewBK.tbu","VKR","KoNewBK.tbu","tbu","1926","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoNewBk.wss","VKR","KoNewBk.wss","wss","1274","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoNewBKH.pft","VKR","KoNewBKH.pft","pft","1233","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoNewHead.pft","VKR","KoNewHead.pft","pft","5648","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoNewSort.pft","VKR","KoNewSort.pft","pft","5643","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KOO.PFT","VKR","KOO.PFT","pft","10814","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Koo_H.pft","VKR","Koo_H.pft","pft","10928","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPart2.pft","VKR","KoPart2.pft","pft","813","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPart3.hdr","VKR","KoPart3.hdr","hdr","16","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPart3.pft","VKR","KoPart3.pft","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPart3.srw","VKR","KoPart3.srw","srw","234","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPart3.tbg","VKR","KoPart3.tbg","tbg","13522","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPart3.tbu","VKR","KoPart3.tbu","tbu","10846","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPart3h.pft","VKR","KoPart3h.pft","pft","443","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPart4.pft","VKR","KoPart4.pft","pft","812","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPlan.hdr","VKR","KoPlan.hdr","hdr","15","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPlan.pft","VKR","KoPlan.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPlan.SRW","VKR","KoPlan.SRW","srw","142","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPlan.tbg","VKR","KoPlan.tbg","tbg","1351","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPlan.tbu","VKR","KoPlan.tbu","tbu","2421","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPlanH.pft","VKR","KoPlanH.pft","pft","2699","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPlanHead.pft","VKR","KoPlanHead.pft","pft","5357","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\KoPlanSort.pft","VKR","KoPlanSort.pft","pft","3083","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kos.pft","VKR","kos.pft","pft","19292","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\Kos_filial.pft","VKR","Kos_filial.pft","pft","2003","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kos_filial_H.pft","VKR","kos_filial_H.pft","pft","124","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kos_H.pft","VKR","kos_H.pft","pft","19263","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\VKR\kosost.pft","VKR","kosost.pft","pft","9850","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
